epoch,train_loss,valid_loss
1,0.23820888251066208,0.9938969910144806
2,0.05865285013403211,0.9428491145372391
3,0.0648712505187307,0.7681834250688553
4,0.1081552484205791,0.3461817614734173
5,0.10295661113091878,0.054802666418254375
6,0.02424697152205876,0.024129247292876244
7,0.024076610803604126,0.05731851980090141
8,0.02470357290336064,0.14092936739325523
9,0.017011139009680067,0.4024853743612766
10,0.011877927396978651,0.0274069681763649
11,0.030743497822965895,0.015162266790866852
12,0.007940009236335754,0.027240976691246033
13,0.0029105490871838163,0.12134582921862602
14,0.044281216604369025,0.08800611644983292
15,0.01018636247941426,0.0
16,0.02223725723368781,0.018513452261686325
17,0.034281386860779355,0.017709532752633095
18,0.01949583206857954,0.03991064988076687
19,0.03292484900781086,0.10088638961315155
20,0.007123676793915885,0.0532563291490078
21,0.029327775750841414,0.0018824003636837006
22,0.0,0.0
23,0.018329391522066935,0.0
24,0.0007855413215500968,0.035162679851055145
25,0.04523034180913653,0.012163946405053139
